11838,Final Pipe Filling_dD,7329,89,NULL,10,2018-01-19 06:45:00.000,0.2482433,NULL,1,0,NULL
11839,Distance to SSO 150 of 320,7330,2,NULL,10,2018-01-19 07:30:00.000,150,NULL,0,0,NULL
11840,Final Pipe Filling_dD,7330,89,NULL,10,2018-01-19 07:30:00.000,0.2722648,NULL,1,0,NULL
11841,Distance to SSO 159 of 277,7331,2,NULL,10,2018-01-19 07:30:00.000,159,NULL,0,0,NULL
11842,Final Pipe Filling_dD,7331,89,NULL,10,2018-01-19 07:30:00.000,0.04590873,NULL,1,0,NULL
11843,Distance to SSO 164 of 292,7332,2,NULL,10,2018-01-19 07:00:00.000,164,NULL,0,0,NULL
11844,Final Pipe Filling_dD,7332,89,NULL,10,2018-01-19 07:00:00.000,0.0663557,NULL,1,0,NULL
11845,Distance to SSO 114 of 114,7333,2,NULL,10,2018-01-19 07:15:00.000,113.88,NULL,0,0,NULL
11846,Final Pipe Filling_dD,7333,89,NULL,10,2018-01-19 07:15:00.000,0.3186071,NULL,1,0,NULL
11847,Distance to SSO 175 of 180,6436,2,NULL,10,2018-01-19 07:45:00.000,175,NULL,0,0,NULL
11848,Distance to SSO 164 of 199,7334,2,NULL,10,2018-01-19 07:30:00.000,164,NULL,0,0,NULL
11849,Final Pipe Filling_dD,7334,89,NULL,10,2018-01-19 07:30:00.000,0.2060709,NULL,1,0,NULL
11916,Final Pipe Filling_dD,6969,89,NULL,10,2018-01-19 07:30:00.000,0.09709072,NULL,1,0,NULL
11918,Final Pipe Filling_dD,7348,89,NULL,10,2018-01-19 07:30:00.000,0.150493,NULL,1,0,NULL
11937,Distance to SSO 157 of 157,6969,2,NULL,10,2018-01-19 07:45:00.000,157,NULL,0,0,NULL
11941,Distance to SSO 188 of 188,7348,2,NULL,10,2018-01-19 07:30:00.000,188,NULL,0,0,NULL
12122,Final Flow,7325,28,NULL,10,2018-01-19 07:15:00.000,0.4271852,NULL,1,0,NULL
12127,Final Flow,7329,28,NULL,10,2018-01-19 06:45:00.000,1.731652,NULL,1,0,NULL
12128,Final Flow,7330,28,NULL,10,2018-01-19 07:30:00.000,1.375483,NULL,1,0,NULL
12129,Final Flow,7331,28,NULL,10,2018-01-19 07:30:00.000,0.1603782,NULL,1,0,NULL
12130,Final Flow,7332,28,NULL,10,2018-01-19 07:00:00.000,0.2520638,NULL,1,0,NULL
12131,Final Flow,7333,28,NULL,10,2018-01-19 07:15:00.000,1.348119,NULL,1,0,NULL
12132,Final Flow,6436,28,NULL,10,2018-01-19 07:30:00.000,3.536894,NULL,1,0,NULL
12135,Final Flow,7334,28,NULL,10,2018-01-19 07:30:00.000,1.366675,NULL,1,0,NULL
12167,Final Flow,6969,28,NULL,10,2018-01-19 07:30:00.000,0.3733672,NULL,1,0,NULL
12175,Final Flow,7348,28,NULL,10,2018-01-19 07:30:00.000,6.971684,NULL,1,0,NULL
12280,Power Supply,7537,37,NULL,0,2018-01-19 07:15:00.000,12.06526,NULL,1,0,4288
12281,Level,7537,2,NULL,0,2018-01-19 07:15:00.000,7.221817,NULL,1,0,4289
12282,Velocity,7537,16,NULL,0,2018-01-19 07:15:00.000,1.444,NULL,1,0,4290
12283,Flow,7537,26,NULL,0,2018-01-19 07:15:00.000,2060.211,NULL,1,0,4291
12284,Raw Level,7537,2,NULL,0,NULL,NULL,NULL,0,0,4292
12285,Distance,7537,2,NULL,0,2018-01-19 07:15:00.000,80.52818,NULL,0,0,4293
12286,Surcharge level,7537,2,NULL,0,2018-01-19 07:15:00.000,0,NULL,1,0,4294
12287,Surcharge Velocity,7537,16,NULL,0,NULL,NULL,NULL,0,0,4295
12288,Final Pipe Filling_dD,7537,89,NULL,10,2018-01-19 07:15:00.000,0.08802795,NULL,1,0,NULL
